Series Name,Series Code,Country Name,Country Code,1990,2000,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cameroon,CMR,-6.105697646,3.832417794,5.666952987,4.535794237,3.541176549,3.955514239,3.475059982,0.259932916,3.338857472,3.736784006,3.248344978,3.670742847
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,0.202947874,5.13853918,0.649971002,1.038550925,3.033834912,2.742963449,1.908431946,-5.038233435,5.950528028,4.189036281,1.528745508,1.528081109
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cayman Islands,CYM,..,..,2.833122226,3.239974339,3.184045923,4.267267452,3.915635342,-4.954806408,4.904929413,5.156329542,4.359675957,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,-2.147528066,-2.48943244,4.33712103,4.750316841,4.527278213,3.789443593,3.1,0.899999997,0.982919996,0.453901882,0.69996839,1.539632475
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chad,TCD,-4.178472373,-0.879681025,3.310885674,-4.129928372,-1.627993671,5.741115808,5.388656469,-0.408894363,0.293979163,12.89661643,4.117451792,3.654451105
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Channel Islands,CHI,..,..,0.374367084,1.213024077,1.806481314,1.122243566,1.573355962,-8.896779266,9.93680137,5.341961404,3.715005904,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,3.598723047,4.971621488,2.1519425,1.753038749,1.357695373,3.990029478,0.634367534,-6.143474792,11.31492049,2.153993562,0.521367977,2.644311549
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,3.941630598,8.586432018,6.978780027,6.775555628,6.891266362,6.756718002,6.068502351,2.340188431,8.570085132,3.134188872,5.414843301,4.977356592
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Colombia,COL,4.281998331,2.924861482,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.185914138,10.80119819,7.328277294,0.712380032,1.74380145
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Comoros,COM,5.091236413,10.84787862,1.992064687,2.780228542,5.596189521,4.059605937,3.628770244,4.005317935,2.725798451,2.818395066,3.064662369,3.388783506
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Dem. Rep.",COD,-6.568310695,-6.910927317,6.916167119,2.399398911,3.726947659,5.8211211,4.384528874,1.735422767,6.200154011,8.924447851,8.609089723,6.67593029
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Rep.",COG,1.000003566,7.575980395,0.415193061,-8.685243439,-5.594773719,-2.304317801,1.12447392,-6.26777228,1.01507037,1.475356132,1.906864263,2.579666395
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Costa Rica,CRI,3.553063366,3.86871809,3.652080968,4.204323252,4.157698963,2.615904404,2.417511818,-4.273354322,7.935762247,4.55149178,5.111921832,4.321224296
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cote d'Ivoire,CIV,-1.095908412,-0.265789462,7.194949427,7.17275964,7.410762426,4.843146059,6.721371676,0.699728593,7.063329102,6.399883627,6.450457969,5.95
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,..,2.945252995,2.323175158,3.461129474,3.280958121,2.904681493,3.100439114,-8.311642579,12.63170033,7.287936432,3.302544881,3.814945217
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,-2.948564945,5.914760174,4.438333589,0.512843096,1.809791772,2.247948541,-0.163087224,-10.9490846,1.253693425,1.775048798,-1.929371232,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,..,..,0.458151544,-1.067708487,-1.276208101,-2.104111331,-3.206131719,-18.43847035,4.183711931,7.923,4.202,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,7.403999511,5.965304455,3.418920389,6.573590809,5.750832366,6.271663601,5.875595834,-3.220630186,11.38818927,7.204867807,2.763909754,3.448061704
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czechia,CZE,..,4.01066962,4.958758489,2.580870139,5.1735653,2.830305883,3.565776581,-5.304879555,4.029018321,2.847170658,-0.05526182,1.120384627
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,1.660267742,3.724008995,2.104414564,3.073045492,3.056477239,1.86000749,1.711400939,-1.780106018,7.382066334,1.540173074,2.495184345,3.67619735
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,..,..,7.308985635,7.123432337,5.458091517,4.774339349,5.545080812,1.202115173,4.407156676,5.166537029,7.372071487,5.953829989
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,5.417983511,2.340219321,-3.373382625,1.447245565,-7.544363755,2.96401061,3.948097579,-15.70640245,5.37983839,10.39680766,3.652210122,2.052738473
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,-5.454312395,4.651725503,6.987711312,6.719740787,3.933861764,7.097516402,4.894030115,-7.929052342,14.01242891,5.237956529,2.192298482,4.951696872
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,3.679914053,1.091801647,0.119692109,-0.687954246,5.97039881,1.044294607,0.165404465,-9.245096192,9.42189269,5.868423549,1.98823814,-2.001254763
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,5.667029157,6.37000383,4.372019078,4.346643456,4.181221,5.331108619,5.552093072,3.550164838,3.290646012,6.587845609,3.760280523,2.399169268
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,4.832900578,1.127906977,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,-7.89310136,11.9047617,2.954615165,3.539156693,2.602020161
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,-1.758564085,18.21377996,-9.110041149,-8.816417232,-5.667508505,-6.236544067,-5.481825379,-4.791080834,0.860269956,3.223508317,-5.089308721,0.907248246
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,..,-3.141985903,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,..,10.08763858,1.838152629,3.093019208,5.63467249,3.699697562,3.726649435,-2.883807515,7.154446763,0.060430517,-3.023038745,-0.26100621
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eswatini,SWZ,21.01800054,1.760173641,2.046930151,4.675845837,1.456792976,0.256586002,6.083176451,-2.862882137,3.434968912,1.119590668,3.444478312,2.640704616
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,2.726451783,6.07321748,10.39246302,9.433482658,9.564189658,6.816147786,8.364085733,6.059530891,5.641530693,5.321759884,6.594245994,7.316691128
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faroe Islands,FRO,..,..,0.958001934,1.386447959,3.512013675,2.763709523,4.538510287,-1.63732118,5.504380173,3.556023804,2.489058117,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,5.800002724,-1.699998416,4.50120041,2.445651797,5.35336456,3.812351222,-0.581946709,-17.03866737,-4.881036196,19.79272669,7.524291351,3.828998887
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,0.691649918,5.753737705,0.466503766,2.571934149,3.303370036,1.192977597,1.349738457,-2.491036055,2.676346415,0.763041913,-0.946904863,-0.154214821
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,2.829627153,4.140999964,1.066754748,0.860031075,2.08361486,1.645908724,2.027446464,-7.440645899,6.882337834,2.570840476,0.936487519,1.166138515
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,0.129883207,3.245411013,1.803340815,2.302198237,4.292633631,1.871231911,2.700012067,-7.050944221,2.094529907,4.4663797,2.996927078,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,5.192237277,-1.882966398,3.878899395,2.091442208,0.472642031,0.837916581,3.920808795,-1.837761064,1.467957315,3.037614495,2.445880831,3.383907608
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,3.558879368,5.500000216,4.058073804,1.943359655,4.822611249,7.234890333,6.22205316,0.591487288,5.255968788,5.492998255,4.797508945,5.746717655
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,-14.78878505,1.840381179,3.351023503,3.45021518,5.159902617,6.062036413,5.380719266,-6.290471785,10.64423366,10.95853214,7.832201266,9.428572202
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,5.255006097,2.877245956,1.652719787,2.294710664,2.716024546,1.116443109,0.98789335,-4.095137517,3.669999884,1.369731046,-0.266438401,-0.238526858
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,3.328817883,3.700000082,2.120759338,3.37346575,8.128894881,6.200077681,6.507774794,0.513941671,5.076466435,3.80484981,3.140090998,5.684872604
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,0,4.137826994,-0.228301892,-0.031794768,1.473124727,2.064672079,2.277180653,-9.196231497,8.65449786,5.743649025,2.332124449,2.271736226
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,-11.71953299,7.101596882,-2.529318024,4.68195411,0.052728183,0.623065429,2.832177568,0.250789762,1.63409411,2.004555809,0.865961987,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,4.012611916,4.887952137,6.445223147,3.739603956,4.438675669,4.361440394,0.676511739,-13.75662226,4.687478169,7.320740616,4.679761816,3.693059328
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,..,..,0.825688073,0.181983621,0.890099909,-0.828231905,2.523602033,-10.51885957,2.058183257,5.099864262,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,3.102563176,3.608868717,4.092170721,2.677802733,3.079851271,3.406873465,4.017897934,-1.785551945,8.041703837,4.184518087,3.533156701,3.651864629
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,4.324062755,2.503060563,3.825910569,10.8206272,10.30000534,6.358491927,5.616914469,4.704590961,5.582332811,3.972407842,5.541726686,5.668523935
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,6.099999986,1.100278158,6.134089362,5.432678265,4.663679439,3.761453596,5.565745336,2.128114901,5.237366406,5.58513728,4.463699361,4.813485952
